NombreTelefono,Audifonos,Bluetooth,GPS,Radio,Teclado,SIM,NFC,Lector Huella,Rec Facial,Tarjeta Memoria,Disponible,SO__Apple,SO__Motorola,SO__Otra marca,SO__Samsung,Con__No,Con__Otro,Con__USB Type-C,Con__microUSB,Con__miniUSB,Horas Bateria_NORM,Horas Llamada Bateria_NORM,Bateria mAh_NORM,Peso Gramos_NORM,Resolucion Pixeles Ancho_NORM,Resolucion Pixeles Alto_NORM,Resolucion PPI_NORM,Tamano Pulgadas_NORM,RAM GB_NORM,Memoria GB_NORM,CPU GHz_NORM,Vida Bateria_NORM,Procesadores_NORM,Alto_NORM,Ancho_NORM,Grueso_NORM,Camara MP_NORM,Num Camaras_NORM,Selfie MP_NORM,Num Selfie_NORM,Video Pixeles_NORM,Video FPS_NORM,Selfie Video Pixeles_NORM,Selfie Video FPS_NORM,Precio_NORM
Lenovo K6 Power,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.2525291828793774,0.5208333333333334,0.2222222222222222,0.07184263984541446,0.28125,0.4444444444444444,0.5206611570247934,0.27173913043478265,0.0078125,0.03125,0.44799999999999995,0.0,0.8,0.31422147273749296,0.2484304932735426,0.12542372881355932,0.12037037037037036,0.2,0.16666666666666666,0.3333333333333333,0.1318359375,0.015625,0.1318359375,0.25,0.01307711588758138
Lenovo K6 Note,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.23346303501945526,0.4791666666666667,0.2222222222222222,0.08373383540603478,0.28125,0.4444444444444444,0.4734356552538371,0.2989130434782609,0.01171875,0.0625,0.44799999999999995,0.489247311827957,0.8,0.33389544688026984,0.2681614349775785,0.11186440677966102,0.14814814814814814,0.2,0.16666666666666666,0.3333333333333333,0.1318359375,0.015625,0.1318359375,0.25,0.019230923816573996
Lenovo P2,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0.2988326848249027,0.8229166666666666,0.2833333333333333,0.0876975672595749,0.28125,0.4444444444444444,0.4734356552538371,0.2989130434782609,0.01171875,0.0625,0.64,0.8010752688172043,0.8,0.33839235525576167,0.2681614349775785,0.11186440677966102,0.12037037037037036,0.2,0.10416666666666667,0.3333333333333333,0.5,0.015625,0.1318359375,0.25,0.018461423786977838
Lenovo A Plus,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.1111111111111111,0.07233810632710698,0.125,0.19768518518518519,0.25737898465171194,0.24456521739130438,0.00390625,0.015625,0.20800000000000002,0.0,0.4,0.2945474985947162,0.23318385650224216,0.13220338983050847,0.046296296296296294,0.2,0.041666666666666664,0.3333333333333333,0.0,0.0,0.0,0.0,0.005384307899396459
Meizu M3 Max,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.22777777777777777,0.09364316503988505,0.28125,0.4444444444444444,0.4332939787485242,0.32608695652173914,0.01171875,0.125,0.44799999999999995,0.5376344086021505,0.8,0.3614390106801574,0.2878923766816143,0.10508474576271186,0.12037037037037036,0.2,0.10416666666666667,0.3333333333333333,0.1318359375,0.015625,0.0,0.0,0.020769193106507426
BLU Studio G HD LTE,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2140077821011673,0.22916666666666666,0.12222222222222222,0.07184263984541446,0.1875,0.2962962962962963,0.34710743801652894,0.27173913043478265,0.00390625,0.015625,0.17600000000000002,0.0,0.4,0.3209668353007308,0.2538116591928251,0.12542372881355932,0.046296296296296294,0.2,0.041666666666666664,0.3333333333333333,0.087890625,0.015625,0.0,0.0,0.0
BLU Studio G2,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2140077821011673,0.22916666666666666,0.12222222222222222,0.07184263984541446,0.125,0.19768518518518519,0.23140495867768596,0.27173913043478265,0.001953125,0.0009765625,0.20800000000000002,0.0,0.4,0.3209668353007308,0.2538116591928251,0.12542372881355932,0.046296296296296294,0.2,0.10416666666666667,0.3333333333333333,0.087890625,0.015625,0.0,0.0,0.0
BLU Studio M LTE,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2140077821011673,0.23958333333333334,0.12777777777777777,0.0767973046623396,0.125,0.19768518518518519,0.23140495867768596,0.27173913043478265,0.00390625,0.015625,0.16,0.0,0.4,0.3209668353007308,0.2556053811659193,0.11186440677966102,0.07407407407407407,0.2,0.041666666666666664,0.3333333333333333,0.1318359375,0.015625,0.0,0.0,0.0
Yezz Andy 5EI3 (2016),1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.12957198443579768,0.08333333333333333,0.1111111111111111,0.07580637169895457,0.125,0.19768518518518519,0.23140495867768596,0.27173913043478265,0.001953125,0.0009765625,0.20800000000000002,0.0,0.4,0.3220910623946037,0.26367713004484306,0.11864406779661016,0.046296296296296294,0.2,0.041666666666666664,0.3333333333333333,0.087890625,0.015625,0.0,0.0,0.0
Coolpad Modena 2,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.1388888888888889,0.07085170688202944,0.1875,0.2962962962962963,0.3152302243211334,0.2989130434782609,0.0078125,0.03125,0.16,0.0,0.4,0.34176503653738055,0.2699551569506726,0.10508474576271186,0.07407407407407407,0.2,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.01384588514791866
Apple Watch Series 2 Aluminum 38mm,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.015166666666666667,0.013972154783728881,0.08854166666666667,0.06296296296296296,0.34238488783943327,0.08152173913043478,0.001953125,0.0009765625,0.062400000000000004,0.0,0.2,0.08544125913434514,0.11748878923766816,0.15254237288135591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03230803970415538
Apple Watch Series 2 Aluminum 42mm,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.018555555555555554,0.016944953673883965,0.1015625,0.07222222222222222,0.3577331759149941,0.08967391304347826,0.001953125,0.0009765625,0.062400000000000004,0.0,0.2,0.09387296233839236,0.12825112107623318,0.15254237288135591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03461507825442609
Apple Watch Series 2 42mm,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.018555555555555554,0.025962443640687706,0.1015625,0.07222222222222222,0.3577331759149941,0.08967391304347826,0.001953125,0.0009765625,0.062400000000000004,0.0,0.2,0.09387296233839236,0.12825112107623318,0.15254237288135591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053846002071000085
Apple Watch Series 2 38mm,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.015166666666666667,0.020760045582916317,0.08854166666666667,0.06296296296296296,0.34238488783943327,0.08152173913043478,0.001953125,0.0009765625,0.062400000000000004,0.0,0.2,0.08544125913434514,0.11748878923766816,0.15254237288135591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999996346153706
Apple Watch Edition Series 2 42mm,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.018555555555555554,0.022593271565178617,0.1015625,0.07222222222222222,0.3577331759149941,0.08967391304347826,0.001953125,0.0009765625,0.062400000000000004,0.0,0.2,0.09443507588532883,0.12914798206278025,0.15254237288135591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538481213018509
Apple Watch Edition Series 2 38mm,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.015166666666666667,0.019620472675023537,0.08854166666666667,0.06296296296296296,0.34238488783943327,0.08152173913043478,0.001953125,0.0009765625,0.062400000000000004,0.0,0.2,0.08656548622821811,0.12017937219730943,0.1559322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11153877352072206
Apple Watch Series 1 Aluminum 38mm,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.01138888888888889,0.012386662042312839,0.08854166666666667,0.06296296296296296,0.34238488783943327,0.08152173913043478,0.001953125,0.0009765625,0.0416,0.0,0.2,0.08544125913434514,0.11748878923766816,0.1389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020769193106507426
Apple Watch Series 1 Aluminum 42mm,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.013888888888888888,0.014863994450775405,0.1015625,0.07222222222222222,0.3577331759149941,0.08967391304347826,0.001953125,0.0009765625,0.0416,0.0,0.2,0.09387296233839236,0.12825112107623318,0.1389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023076962426037018
Samsung Galaxy A7 (2017),1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.23958333333333334,0.2,0.09215676559480751,0.28125,0.4444444444444444,0.4557260920897285,0.3097826086956522,0.01171875,0.0625,0.608,0.6182795698924731,0.8,0.3468240584598089,0.27443946188340806,0.10508474576271186,0.14814814814814814,0.2,0.3333333333333333,0.3333333333333333,0.1318359375,0.015625,0.1318359375,0.25,0.021538693136103584
Samsung Galaxy A3 (2017),1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.17708333333333334,0.13055555555555556,0.06837437447356687,0.1875,0.2962962962962963,0.36835891381345925,0.2554347826086957,0.0078125,0.03125,0.512,0.5,0.8,0.2996065205171445,0.23408071748878923,0.10508474576271186,0.12037037037037036,0.2,0.16666666666666666,0.3333333333333333,0.1318359375,0.015625,0.1318359375,0.25,0.016923154497044405
Motorola Moto E3 Power,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.19444444444444445,0.07605410493980082,0.1875,0.2962962962962963,0.34710743801652894,0.27173913043478265,0.0078125,0.03125,0.16,0.0,0.4,0.31815626756604837,0.252914798206278,0.1288135593220339,0.07407407407407407,0.2,0.10416666666666667,0.3333333333333333,0.087890625,0.015625,0.087890625,0.0,0.009999846538455637
BLU Vivo 5R,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.2821011673151751,0.2708333333333333,0.175,0.08224743596095724,0.28125,0.4444444444444444,0.4734356552538371,0.2989130434782609,0.01171875,0.0625,0.41600000000000004,0.0,0.8,0.34176503653738055,0.2672645739910314,0.11186440677966102,0.12037037037037036,0.2,0.16666666666666666,0.3333333333333333,0.1318359375,0.015625,0.0,0.0,0.0
XOLO Era 1X,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.07198443579766536,0.234375,0.1388888888888889,0.0,0.1875,0.2962962962962963,0.34710743801652894,0.27173913043478265,0.00390625,0.015625,0.20800000000000002,0.0,0.4,0.3220910623946037,0.2538116591928251,0.1152542372881356,0.07407407407407407,0.2,0.10416666666666667,0.3333333333333333,0.1318359375,0.015625,0.0,0.0,0.0
Lava X28,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.14444444444444443,0.0,0.1875,0.2962962962962963,0.3152302243211334,0.2989130434782609,0.00390625,0.015625,0.20800000000000002,0.0,0.4,0.3428892636312535,0.27533632286995513,0.11864406779661016,0.07407407407407407,0.2,0.10416666666666667,0.3333333333333333,0.1318359375,0.015625,0.0,0.0,0.0
Lava A97,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.13055555555555556,0.07927463707080216,0.125,0.19768518518518519,0.23140495867768596,0.27173913043478265,0.00390625,0.015625,0.20800000000000002,0.0,0.4,0.3220910623946037,0.2538116591928251,0.12203389830508474,0.046296296296296294,0.2,0.10416666666666667,0.3333333333333333,0.087890625,0.015625,0.0,0.0,0.0
Samsung Galaxy J5 Prime,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.16666666666666666,0.13333333333333333,0.07085170688202944,0.1875,0.2962962962962963,0.34710743801652894,0.27173913043478265,0.0078125,0.03125,0.22399999999999998,0.0,0.4,0.3159078133783024,0.24573991031390136,0.10847457627118644,0.12037037037037036,0.2,0.10416666666666667,0.3333333333333333,0.1318359375,0.015625,0.0,0.0,0.009231077278118357
Nokia 216,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.177431906614786,0.1875,0.056666666666666664,0.0,0.0625,0.07407407407407407,0.19716646989374262,0.13043478260869565,6.103515625e-05,3.0517578125e-05,0.0,0.0,0.1,0.26138279932546377,0.17757847533632287,0.17966101694915254,0.0,0.2,0.0,0.3333333333333333,0.029296875,0.0078125,0.0,0.0,0.0030772693491257445
LeEco Le Pro3,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.22611111111111112,0.08670663429618987,0.28125,0.4444444444444444,0.4757969303423849,0.2989130434782609,0.015625,0.0625,0.348,0.0,0.4,0.3350196739741428,0.2609865470852018,0.10169491525423728,0.14814814814814814,0.2,0.16666666666666666,0.3333333333333333,0.5,0.015625,0.1318359375,0.25,0.02538473174556661
Google Pixel XL,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.21478599221789882,0.3333333333333333,0.19166666666666668,0.08323836892434228,0.375,0.5925925925925926,0.6304604486422668,0.2989130434782609,0.015625,0.0625,0.3,0.41935483870967744,0.4,0.342327150084317,0.2672645739910314,0.11186440677966102,0.1138888888888889,0.2,0.16666666666666666,0.3333333333333333,0.5,0.015625,0.1318359375,0.25,0.030769039644963067
Google Pixel,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.177431906614786,0.2708333333333333,0.15388888888888888,0.07085170688202944,0.28125,0.4444444444444444,0.5206611570247934,0.27173913043478265,0.015625,0.0625,0.3,0.34408602150537637,0.4,0.31815626756604837,0.24573991031390136,0.11186440677966102,0.1138888888888889,0.2,0.16666666666666666,0.3333333333333333,0.5,0.015625,0.1318359375,0.25,0.022307462396440863
Samsung Galaxy C9 Pro,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.2222222222222222,0.09364316503988505,0.28125,0.4444444444444444,0.4332939787485242,0.32608695652173914,0.0234375,0.125,0.536,0.0,0.8,0.36031478358628444,0.2852017937219731,0.09152542372881356,0.14814814814814814,0.2,0.3333333333333333,0.3333333333333333,0.1318359375,0.015625,0.1318359375,0.25,0.02923077035502963
HTC Desire 625,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.1111111111111111,0.06941485408512114,0.1875,0.2962962962962963,0.34710743801652894,0.27173913043478265,0.005859375,0.015625,0.17600000000000002,0.0,0.4,0.3260258572231591,0.25112107623318386,0.11186440677966102,0.046296296296296294,0.2,0.027083333333333334,0.3333333333333333,0.087890625,0.015625,0.0,0.0,0.005384307899396459
