URL,NombreTelefono,Colores,ImagenTelefono,Marca,Disponible,Sistema Operativo,Almacenamiento,Tiene SIM,Bateria,Tiene Audifonos,Tiene Bluetooth,Cable Conexion,Camara,Camara Video,Tiene Lector Huella,Tiene Localizacion,Tiene Memoria Adicional,Tiene NFC,Tamanio,Precio Fabrica,Procesamiento,Tiene Radio,RAM,Reciente,Reconocimiento Rostro,Resolucion,Selfie,Selfie Video
https://www.gsmarena.com/tecno_camon_15_premier-10190.php,Tecno Camon 15 Premier,"Ice Jadeite, Opal White",https://fdn2.gsmarena.com/vv/bigpic/tecno-camon-15-premier.jpg,Otra marca,1,android,Alta,Si,Media,Si,Si,microUSB,Alta,Mediana,Si,Si,Si,No,Mediano,Bajo,Media,Si,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/honor_20e-10191.php,Honor 20e,"Midnight Black, Phantom Blue",https://fdn2.gsmarena.com/vv/bigpic/honor-20e.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/xiaomi_redmi_note_9-10192.php,Xiaomi Redmi Note 9,"Forest Green, Midnight Grey, Polar White",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-9.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/zte_nubia_play-10193.php,ZTE nubia Play,"Black, White, Blue",https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-play.jpg,Otra marca,1,android,Alta,Si,Alta,No,Si,USB Type-C,Alta,Alta,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/oppo_a52-10194.php,Oppo A52,"Twilight Black, Stream White",https://fdn2.gsmarena.com/vv/bigpic/oppo-a52.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,USB Type-C,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/oppo_find_x2_neo-10195.php,Oppo Find X2 Neo,"Moonlight Black, Starry Blue",https://fdn2.gsmarena.com/vv/bigpic/oppo-find-x2-neo.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/oppo_a72-10196.php,Oppo A72,"Twilight Black, Stream White, Sky Blue, Aurora Purple",https://fdn2.gsmarena.com/vv/bigpic/oppo-a72.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,No,Media,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/realme_x50m_5g-10197.php,Realme X50m 5G,"Starry Blue, Galaxy White",https://fdn2.gsmarena.com/vv/bigpic/realme-x50m-5g.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Medio,Media,No,Alta,Nuevo,No,Alta,Alta,Media
https://www.gsmarena.com/realme_x3-10198.php,Realme X3,"Glacier Blue, Arctic White",https://fdn2.gsmarena.com/vv/bigpic/realme-x3.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Alta,Si,Si,No,No,Mediano,Medio,Media,No,Alta,Nuevo,No,Alta,Alta,Media
https://www.gsmarena.com/xiaomi_redmi_k30i_5g-10200.php,Xiaomi Redmi K30i 5G,"Blue, White, Red, Purple",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-k30i-5g-.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Medio,Media,No,Alta,Nuevo,No,Alta,Alta,Media
https://www.gsmarena.com/vivo_iqoo_neo3_5g-10201.php,vivo iQOO Neo3 5G,"Blue, Black/Dark Blue",https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-neo3.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/xiaomi_redmi_10x_4g-10202.php,Xiaomi Redmi 10X 4G,"Blue, Green, White",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-10x-4g.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/huawei_nova_7_pro_5g-10203.php,Huawei nova 7 Pro 5G,"Black, Red, Purple, Green, Blue",https://fdn2.gsmarena.com/vv/bigpic/huawei-nova7-pro-5g.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Alta,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Alta,Alta
https://www.gsmarena.com/huawei_nova_7_5g-10204.php,Huawei nova 7 5G,"Black, Space Silver, Midsummer Purple, Red, Green",https://fdn2.gsmarena.com/vv/bigpic/huawei-nova7-5g.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Alta,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Alta,Alta
https://www.gsmarena.com/huawei_matepad_10_4-10206.php,Huawei MatePad 10.4,"White, Gray",https://fdn2.gsmarena.com/vv/bigpic/huawei-matepad-10.4.jpg,Otra marca,1,android,Media,Si,Alta,No,Si,USB Type-C,Media,Mediana,No,Si,Si,No,Grande,Medio,Media,No,Media,Nuevo,No,Alta,Media,Media
https://www.gsmarena.com/xiaomi_mi_10_youth_5g-10207.php,Xiaomi Mi 10 Youth 5G,"Blue, White, Black, Green, Orange/Peach",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-mi-10-youth-5g-.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Medio,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/samsung_galaxy_j2_core_(2020)-10208.php,Samsung Galaxy J2 Core (2020),"Black, Gold, Blue",https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j2-core-2020.jpg,Samsung,1,android,Baja,Si,Baja,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Chico,Medio,Baja,Si,Baja,Nuevo,No,Media,Media,Baja
https://www.gsmarena.com/lg_velvet_5g-10209.php,LG Velvet 5G,"Aurora White, Aurora Green, Aurora Gray, Illusion Sunset, Red, Pink",https://fdn2.gsmarena.com/vv/bigpic/lg-velvet-.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Alto,Media,Si,Alta,Nuevo,No,Alta,Alta,Media
https://www.gsmarena.com/oppo_a92-10211.php,Oppo A92,"Twilight Black, Stream White, Aurora Purple",https://fdn2.gsmarena.com/vv/bigpic/oppo-a92-.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/huawei_p_smart_2020-10212.php,Huawei P smart 2020,"Midnight Black, Aurora Blue, Green",https://fdn2.gsmarena.com/vv/bigpic/huawei-p-smart-2020-.jpg,Otra marca,1,android,Alta,Si,Media,Si,Si,microUSB,Media,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/honor_9s-10213.php,Honor 9S,"Black, Blue, Red",https://fdn2.gsmarena.com/vv/bigpic/honor-9s.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/honor_9c-10214.php,Honor 9C,"Black, Blue",https://fdn2.gsmarena.com/vv/bigpic/honor-9c.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Alta,Mediana,Si,Si,Si,No,Mediano,Medio,Media,No,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/honor_9a-10215.php,Honor 9A,"Black, Blue, Green",https://fdn2.gsmarena.com/vv/bigpic/honor-9a.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,microUSB,Media,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/samsung_galaxy_m01-10216.php,Samsung Galaxy M01,"Black, Blue, Red",https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-m01.jpg,Samsung,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Baja
https://www.gsmarena.com/xiaomi_redmi_note_9_pro-10217.php,Xiaomi Redmi Note 9 Pro,"Tropical Green, Glacier White, Interstellar Gray",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-9-pro-global-.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Alta,Nuevo,No,Alta,Alta,Media
https://www.gsmarena.com/honor_8s_2020-10218.php,Honor 8S 2020,"Navy Blue, Midnight Black, Green",https://fdn2.gsmarena.com/vv/bigpic/honor-8s-2020.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Baja
https://www.gsmarena.com/huawei_p30_pro_new_edition-10219.php,Huawei P30 Pro New Edition,"Aurora, Black, Silver Frost",https://fdn2.gsmarena.com/vv/bigpic/huawei-p30-pro-new-edition.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/xiaomi_poco_f2_pro-10220.php,Xiaomi Poco F2 Pro,"Neon Blue, Phantom White, Electric Purple, Cyber Gray",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-poco-f2-pro.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Alta,Alta,Media
https://www.gsmarena.com/tecno_spark_5-10221.php,Tecno Spark 5,"Ice Jadeite, Spark Orange, Vacation Blue, Misty Grey",https://fdn2.gsmarena.com/vv/bigpic/tecno-spark-5.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Nuevo,No,Alta,Media,Media
https://www.gsmarena.com/huawei_y6p-10222.php,Huawei Y6p,"Phantom Purple, Emerald Green, Midnight Black",https://fdn2.gsmarena.com/vv/bigpic/huawei-y6p.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,microUSB,Media,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/huawei_y5p-10223.php,Huawei Y5p,"Mint Green, Midnight Black, Phantom Blue",https://fdn2.gsmarena.com/vv/bigpic/huawei-y5p.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Media,Mediana,No,Si,Si,No,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/lenovo_legion_pro-10224.php,Lenovo Legion Pro,"Vengeance Red, Blazing Blue, White",https://fdn2.gsmarena.com/vv/bigpic/lenovo-legion-.jpg,Otra marca,1,android,Alta,Si,Alta,No,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Bajo,Media,No,Alta,Nuevo,No,Media,Alta,Alta
https://www.gsmarena.com/tecno_spark_5_air-10225.php,Tecno Spark 5 Air,"Ice Jadeite, Spark Orange, Vacation Blue, Misty Green",https://fdn2.gsmarena.com/vv/bigpic/tecno-spark-5-air.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Grande,Bajo,Baja,Si,Media,Nuevo,No,Alta,Media,Media
https://www.gsmarena.com/oneplus_8_5g_uw_(verizon)-10226.php,OnePlus 8 5G UW (Verizon),"Onyx Black, Polar Silver",https://fdn2.gsmarena.com/vv/bigpic/oneplus-8-5g-uw.jpg,Otra marca,1,android,Alta,Si,Alta,No,Si,USB Type-C,Alta,Alta,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/huawei_y8s-10227.php,Huawei Y8s,"Emerald Green, Midnight Black",https://fdn2.gsmarena.com/vv/bigpic/huawei-y8s.png,Otra marca,1,android,Media,Si,Media,Si,Si,microUSB,Alta,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/honor_x10_5g-10228.php,Honor X10 5G,"Blue, Orange, Black, Silver",https://fdn2.gsmarena.com/vv/bigpic/honor-x10-5g.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,No,Mediano,Medio,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/oneplus_8_5g_(t_mobile)-10229.php,OnePlus 8 5G (T-Mobile),"Onyx Black, Interstellar Glow",https://fdn2.gsmarena.com/vv/bigpic/oneplus-8-5g-t-mobile.jpg,Otra marca,1,android,Alta,Si,Alta,No,Si,USB Type-C,Alta,Alta,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/vivo_y30-10230.php,vivo Y30,"Dazzle Blue, Moonstone White",https://fdn2.gsmarena.com/vv/bigpic/vivo-y30.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,USB Type-C,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Nuevo,No,Alta,Media,Media
https://www.gsmarena.com/huawei_matepad_t8-10231.php,Huawei MatePad T8,Deepsea Blue,https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-t8.jpg,Otra marca,1,android,Baja,Si,Alta,Si,Si,microUSB,Baja,Mediana,No,Si,Si,No,Grande,Medio,Media,No,Media,Nuevo,No,Media,Baja,Baja
https://www.gsmarena.com/meizu_17_pro-10232.php,Meizu 17 Pro,"Mint, Black, White",https://fdn2.gsmarena.com/vv/bigpic/meizu-m17-pro1.jpg,Otra marca,1,android,Alta,Si,Alta,No,Si,USB Type-C,Alta,Alta,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/xiaomi_redmi_9-10233.php,Xiaomi Redmi 9,"Carbon Gray, Sunset Purple, Ocean Green, Pink/Blue",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-9.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,USB Type-C,Media,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/realme_narzo_10a-10234.php,Realme Narzo 10A,"So Blue, So White",https://fdn2.gsmarena.com/vv/bigpic/realme-narzo-10a.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,microUSB,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/xiaomi_redmi_k30_5g_racing-10235.php,Xiaomi Redmi K30 5G Racing,"Mint, Blue, Red, Purple, White",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-k30-5g-racing-edition1.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Medio,Media,Si,Alta,Nuevo,No,Alta,Alta,Media
https://www.gsmarena.com/huawei_p40_lite_5g-10236.php,Huawei P40 lite 5G,"Crush Green, Space Silver, Midnight Black",https://fdn2.gsmarena.com/vv/bigpic/huawei-p40-lite-5g.jpg,Otra marca,1,android,Alta,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/apple_iphone_12_pro_max-10237.php,Apple iPhone 12 Pro Max,"Silver, Graphite, Gold, Pacific Blue",https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-12-pro-max-.jpg,Apple,1,ios,Alta,Si,Media,No,Si,Otro,Media,Alta,No,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,Si,Alta,Media,Alta
https://www.gsmarena.com/vivo_x50_lite-10238.php,vivo X50 Lite,"Nebula Blue, Jade Black",https://fdn2.gsmarena.com/vv/bigpic/vivo-x50-lite.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/samsung_galaxy_a21s-10239.php,Samsung Galaxy A21s,"Black, White, Blue, Red",https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a21s-.jpg,Samsung,1,android,Media,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/nokia_125-10240.php,Nokia 125,"Black, White",https://fdn2.gsmarena.com/vv/bigpic/nokia-125-2020.jpg,Otra marca,1,,Baja,Si,Baja,Si,No,microUSB,Baja,Baja,No,No,No,No,Chico,Bajo,Media,Si,Baja,Nuevo,No,Media,Baja,Baja
https://www.gsmarena.com/nokia_150_(2020)-10241.php,Nokia 150 (2020),"Cyan, Red, Black",https://fdn2.gsmarena.com/vv/bigpic/nokia-150-2020.jpg,Otra marca,1,,Baja,Si,Baja,Si,Si,microUSB,Baja,Baja,No,No,Si,No,Chico,Bajo,Media,Si,Baja,Nuevo,No,Media,Baja,Baja
https://www.gsmarena.com/samsung_galaxy_a_quantum-10243.php,Samsung Galaxy A Quantum,"Prism Cube Black, Prism Cube Sliver, Prism Cube Blue",https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a71-5g.jpg,Samsung,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/samsung_galaxy_z_flip_5g-10244.php,Samsung Galaxy Z Flip 5G,"Mystic Grey, Mystic Bronze, Mystic White",https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-z-flip-5g-mystic-bronze.jpg,Samsung,1,android,Alta,Si,Media,No,Si,USB Type-C,Media,Alta,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Alta,Media,Alta
https://www.gsmarena.com/amazon_fire_hd_8_(2020)-10245.php,Amazon Fire HD 8 (2020),"White, Black, Twilight Blue, Plum",https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd8-2020.jpg,Otra marca,1,android,Media,No,Baja,Si,Si,USB Type-C,Baja,Baja,No,No,Si,No,Grande,Medio,Media,No,Media,Nuevo,No,Media,Baja,Baja
https://www.gsmarena.com/amazon_fire_hd_8_plus_(2020)-10246.php,Amazon Fire HD 8 Plus (2020),"White, Black, Twilight Blue, Plum",https://fdn2.gsmarena.com/vv/bigpic/amazon-fire-hd8-2020.jpg,Otra marca,1,android,Media,No,Baja,Si,Si,USB Type-C,Baja,Baja,No,No,Si,No,Grande,Medio,Media,No,Media,Nuevo,No,Media,Baja,Baja
https://www.gsmarena.com/xiaomi_redmi_note_10-10247.php,Xiaomi Redmi Note 10,"Shadow Black (Onyx Gray), Frost White (Pebble White), Aqua Green (Lake Green)",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note10--.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Media,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/realme_x50_pro_player-10248.php,Realme X50 Pro Player,"Light Speed Silver, Phantom Black",https://fdn2.gsmarena.com/vv/bigpic/realme-x50-pro-player-edition.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Alta,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/huawei_y8p-10249.php,Huawei Y8p,"Breathing Crystal, Midnight Black",https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-10s.jpg,Otra marca,1,android,Alta,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Media,Nuevo,No,Alta,Alta,Media
https://www.gsmarena.com/realme_x3_superzoom-10250.php,Realme X3 SuperZoom,"Glacier Blue, Arctic White",https://fdn2.gsmarena.com/vv/bigpic/realme-x3-superzoom.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Alta,Si,Si,No,Si,Mediano,Medio,Media,No,Alta,Nuevo,No,Alta,Alta,Media
https://www.gsmarena.com/vivo_iqoo_z1-10251.php,vivo iQOO Z1,"Galaxy Silver, Space blue",https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-z1-5g.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Medio,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/huawei_enjoy_z_5g-10252.php,Huawei Enjoy Z 5G,"Breathing Crystal, Midnight Black, Dark Blue",https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-z-5g.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,No,Mediano,Medio,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/honor_v6-10253.php,Honor V6,"Green, Silver, Black",https://fdn2.gsmarena.com/vv/bigpic/honor-v6.jpg,Otra marca,1,android,Media,No,Alta,No,Si,USB Type-C,Media,Mediana,No,Si,Si,No,Grande,Medio,Media,No,Alta,Nuevo,No,Alta,Media,Media
https://www.gsmarena.com/samsung_galaxy_s20_5g_uw-10254.php,Samsung Galaxy S20 5G UW,"Cloud Pink, Cosmic Grey, Cloud White",https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s20-.jpg,Samsung,1,android,Alta,Si,Media,No,Si,USB Type-C,Media,Mediana,Si,Si,No,Si,Mediano,Alto,Media,Si,Alta,Nuevo,No,Alta,Media,Alta
https://www.gsmarena.com/lg_stylo_6-10255.php,LG Stylo 6,White,https://fdn2.gsmarena.com/vv/bigpic/lg-stylo6.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Media,Mediana,Si,Si,Si,No,Mediano,Medio,Media,No,Media,Nuevo,No,Alta,Media,Media
https://www.gsmarena.com/lg_v60_thinq_5g_uw-10256.php,LG V60 ThinQ 5G UW,"Classy Blue, Classy White",https://fdn2.gsmarena.com/vv/bigpic/lg-v60-thinq-5g-b.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Alto,Media,Si,Alta,Nuevo,No,Alta,Media,Alta
https://www.gsmarena.com/lg_q61-10257.php,LG Q61,White,https://fdn2.gsmarena.com/vv/bigpic/lg-q61.jpg,Otra marca,1,android,Media,Si,Media,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,No,Media,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/honor_play4_pro-10258.php,Honor Play4 Pro,"Black, Blue, Light Blue",https://fdn2.gsmarena.com/vv/bigpic/honor-play-4-pro.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Alta,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Alta,Alta
https://www.gsmarena.com/sharp_aquos_zero_2-10259.php,Sharp Aquos Zero 2,Blue,https://fdn2.gsmarena.com/vv/bigpic/sharp-aquos-zero2.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Media,Mediana,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Media,Media
https://www.gsmarena.com/vivo_x50_pro-10260.php,vivo X50 Pro,"Dark Blue, Light Blue",https://fdn2.gsmarena.com/vv/bigpic/vivo-x50-pro-.jpg,Otra marca,1,android,Alta,Si,Alta,No,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/samsung_galaxy_note20_ultra_5g-10261.php,Samsung Galaxy Note20 Ultra 5G,"Mystic Bronze, Mystic Black, Mystic White",https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note20-ultra-.jpg,Samsung,1,android,Alta,Si,Alta,No,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Alto,Baja,Si,Alta,Nuevo,No,Alta,Media,Alta
https://www.gsmarena.com/realme_watch-10262.php,Realme Watch,Black,https://fdn2.gsmarena.com/vv/bigpic/realme-watch.jpg,Otra marca,1,proprietary,Baja,No,Baja,No,Si,No,Baja,Baja,No,No,No,No,Chico,Bajo,Media,No,Baja,Nuevo,No,Alta,Baja,Baja
https://www.gsmarena.com/vivo_y70s-10263.php,vivo Y70s,"Black, Blue, White",https://fdn2.gsmarena.com/vv/bigpic/vivo-y70s.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,No,No,Mediano,Medio,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/oppo_reno4_pro_5g-10264.php,Oppo Reno4 Pro 5G,"Galactic Blue, Space Black, White, Pink, Green",https://fdn2.gsmarena.com/vv/bigpic/oppo-reno4-pro-5g.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Alto,Media,No,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/oppo_reno4_5g-10265.php,Oppo Reno4 5G,"Galactic Blue, Space Black, Purple",https://fdn2.gsmarena.com/vv/bigpic/oppo-reno4-5g.jpg,Otra marca,1,android,Alta,Si,Media,No,Si,USB Type-C,Alta,Mediana,Si,Si,No,Si,Mediano,Alto,Media,Si,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/xiaomi_redmi_10x_5g-10266.php,Xiaomi Redmi 10X 5G,"Blue, Gold, Pink/Blue",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-10x-5g.jpg,Otra marca,1,android,Media,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,No,Mediano,Medio,Media,Si,Alta,Nuevo,No,Media,Alta,Media
https://www.gsmarena.com/xiaomi_redmi_10x_pro_5g-10267.php,Xiaomi Redmi 10X Pro 5G,"Blue, Gold, Pink/Blue",https://fdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-10x-pro-5g.jpg,Otra marca,1,android,Alta,Si,Alta,Si,Si,USB Type-C,Alta,Mediana,Si,Si,Si,Si,Mediano,Medio,Media,Si,Alta,Nuevo,No,Media,Alta,Media
